1694510247.699839, 13.524, -0.4658695161342621, 1.5166345834732056, 0.2776285409927368, 0, 0, 0, 0
1694510247.7500873, 13.564, -0.47204723954200745, 1.511557698249817, 0.27441462874412537, 0, 0, 0, 0
1694510247.8003774, 13.624, -0.4711816608905792, 1.5028512477874756, 0.2705022394657135, 0, 0, 0, 0
1694510247.8506043, 13.674, -0.4687316119670868, 1.4961961507797241, 0.2706798017024994, 0, 0, 0, 0
1694510247.900744, 13.724, -0.4723764955997467, 1.49174165725708, 0.27182358503341675, 0, 0, 0, 0
1694510247.9509017, 13.774, -0.47779619693756104, 1.4890168905258179, 0.27382755279541016, 0, 0, 0, 0
1694510248.0041625, 13.824, -0.4753726124763489, 1.4872015714645386, 0.2752710282802582, 0, 0, 0, 0
1694510248.0549803, 13.874, -0.4812832474708557, 1.4848921298980713, 0.27852630615234375, 0, 0, 0, 0
1694510248.1051583, 13.924, -0.4849131107330322, 1.4846906661987305, 0.27943703532218933, 0, 0, 0, 0
1694510248.1555066, 13.974, -0.48231372237205505, 1.486879825592041, 0.2817860543727875, 0, 0, 0, 0
1694510248.2065973, 14.024, -0.47939175367355347, 1.4849530458450317, 0.28327590227127075, 0, 0, 0, 0
1694510248.2570658, 14.074, -0.48139411211013794, 1.4845306873321533, 0.2821016311645508, 0, 0, 0, 0
1694510248.3073618, 14.134, -0.481022447347641, 1.4865360260009766, 0.2812904715538025, 0, 0, 0, 0
1694510248.358017, 14.174, -0.47761738300323486, 1.487755537033081, 0.2803106904029846, 0, 0, 0, 0
1694510248.4091294, 14.224, -0.47609660029411316, 1.4836082458496094, 0.28085601329803467, 0, 0, 0, 0
1694510248.4622493, 14.284, -0.47859102487564087, 1.4785377979278564, 0.285067617893219, 0, 0, 0, 0
1694510248.5125487, 14.334, -0.47555193305015564, 1.4775837659835815, 0.28922009468078613, 0, 0, 0, 0
1694510248.5632112, 14.384, -0.47908225655555725, 1.4778815507888794, 0.29290449619293213, 0, 0, 0, 0
1694510248.613599, 14.434, -0.4783272445201874, 1.4742008447647095, 0.29498210549354553, 0, 0, 0, 0
1694510248.6638885, 14.484, -0.4779298007488251, 1.4777929782867432, 0.2965281009674072, 0, 0, 0, 0
1694510248.7140489, 14.534, -0.4690729081630707, 1.477211833000183, 0.29551762342453003, 0, 0, 0, 0
1694510248.7648213, 14.594, -0.4716337025165558, 1.4777206182479858, 0.29350247979164124, 0, 0, 0, 0
1694510248.8163567, 14.634, -0.47411638498306274, 1.4726901054382324, 0.2920317053794861, 0, 0, 0, 0
1694510248.8672218, 14.684, -0.47329989075660706, 1.4732226133346558, 0.2920352518558502, 0, 0, 0, 0
1694510248.9187515, 14.744, -0.4725237488746643, 1.474178433418274, 0.2920277714729309, 0, 0, 0, 0
1694510248.9710174, 14.794, -0.47141033411026, 1.4686119556427002, 0.28954270482063293, 0, 0, 0, 0
1694510249.0212011, 14.844, -0.4693218171596527, 1.4713232517242432, 0.2906419336795807, 0, 0, 0, 0
1694510249.0720842, 14.894, -0.46928009390830994, 1.4653759002685547, 0.29120469093322754, 0, 0, 0, 0
1694510249.1238182, 14.944, -0.4732021987438202, 1.4640114307403564, 0.29293233156204224, 0, 0, 0, 0
1694510249.17456, 15.004, -0.471262127161026, 1.4651241302490234, 0.2943723797798157, 0, 0, 0, 0
1694510249.227447, 15.054, -0.47491851449012756, 1.4648354053497314, 0.29184579849243164, 0, 0, 0, 0
1694510249.280653, 15.104, -0.4754195511341095, 1.4669109582901, 0.28965893387794495, 0, 0, 0, 0
1694510249.3313153, 15.154, -0.4759947657585144, 1.466904640197754, 0.29309558868408203, 0, 0, 0, 0
1694510249.381519, 15.204, -0.46965786814689636, 1.4540988206863403, 0.2997230887413025, 0, 0, 0, 0
1694510249.4319866, 15.254, -0.4691169261932373, 1.4499496221542358, 0.32222500443458557, 0, 0, 0, 0
1694510249.4827847, 15.304, -0.4656667709350586, 1.444383978843689, 0.3735370337963104, 0, 0, 0, 0
1694510249.5330713, 15.354, -0.4664677381515503, 1.4357435703277588, 0.4460035562515259, 0, 0, 0, 0
1694510249.5864923, 15.414, -0.46652862429618835, 1.429764747619629, 0.4554099142551422, 0, 0, 0, 0
1694510249.6369393, 15.464, -0.4665651023387909, 1.4315218925476074, 0.4282269775867462, 0, 0, 0, 0
1694510249.6890411, 15.514, -0.4649466872215271, 1.4366204738616943, 0.39076492190361023, 0, 0, 0, 0
1694510249.7394516, 15.564, -0.4658024311065674, 1.4403363466262817, 0.35779210925102234, 0, 0, 0, 0
1694510249.7573364, 15.584, -0.4646930992603302, 1.439923644065857, 0.33597004413604736, 0, 0, 0, 0
1694510249.8075576, 15.634, -0.4653170704841614, 1.4407997131347656, 0.31610947847366333, 0, 0, 0, 0
1694510249.8590052, 15.684, -0.46436914801597595, 1.4397938251495361, 0.30314117670059204, 0, 0, 0, 0
1694510249.9100962, 15.734, -0.4597412943840027, 1.4362733364105225, 0.2956327199935913, 0, 0, 0, 0
1694510249.9604867, 15.784, -0.4642656445503235, 1.4354039430618286, 0.3004642426967621, 0, 0, 0, 0
1694510250.0128672, 15.824, -0.4679439067840576, 1.4323506355285645, 0.31834831833839417, 0, 0, 0, 0
1694510250.063446, 15.884, -0.46465063095092773, 1.4256713390350342, 0.3568026125431061, 0, 0, 0, 0
1694510250.114085, 15.934, -0.45811137557029724, 1.4130454063415527, 0.4641697406768799, 0, 0, 0, 0
1694510250.1646264, 15.984, -0.4518947899341583, 1.4096829891204834, 0.5098100304603577, 0, 0, 0, 0
1694510250.2150328, 16.044, -0.44695284962654114, 1.4006760120391846, 0.545374870300293, 0, 0, 0, 0
1694510250.2654448, 16.094, -0.44189342856407166, 1.3960134983062744, 0.5801582336425781, 0, 0, 0, 0
1694510250.3161764, 16.134, -0.4426547586917877, 1.3892027139663696, 0.6133350133895874, 0, 0, 0, 0
1694510250.3667119, 16.184, -0.4391400218009949, 1.3847808837890625, 0.6295778155326843, 0, 0, 0, 0
1694510250.4170935, 16.234, -0.43182751536369324, 1.373979091644287, 0.5946720838546753, 0, 0, 0, 0
1694510250.4674306, 16.294, -0.41968637704849243, 1.3572585582733154, 0.6446576118469238, 0, 0, 0, 0
1694510250.5177543, 16.344, -0.406071275472641, 1.3352744579315186, 0.7340277433395386, 0, 0, 0, 0
1694510250.5684872, 16.394, -0.39049896597862244, 1.307862639427185, 0.8022341728210449, 0, 0, 0, 0
1694510250.625171, 16.454, -0.36772266030311584, 1.276827335357666, 0.8603681325912476, 0, 0, 0, 0
1694510250.6756568, 16.504, -0.35043221712112427, 1.2495394945144653, 0.876567006111145, 0, 0, 0, 0
1694510250.7262142, 16.554, -0.32784023880958557, 1.2236137390136719, 0.8824673295021057, 0, 0, 0, 0
1694510250.77666, 16.604, -0.1635832041501999, 1.0633119344711304, 0.5162708163261414, 0, 0, 0, 0
1694510250.827031, 16.644, -0.054301537573337555, 0.8284977674484253, 0.25246331095695496, 0, 0, 0, 0
